work_id,title,old_url,new_url,slug
ZABALETA_HonraViveEnLosMuertos,"Honra vive en los muertos, La",https://etso.es/informes/analisis-estilometrico-la-honra-vive-en-los-muertos,https://etso.es/informes/analisis-estilometrico-la-honra-vive-en-los-muertos,analisis-estilometrico-la-honra-vive-en-los-muertos
LOPE_HonradoHermano,"Honrado hermano, El",https://etso.es/informes/analisis-estilometrico-el-honrado-hermano,https://etso.es/informes/analisis-estilometrico-el-honrado-hermano,analisis-estilometrico-el-honrado-hermano
DIAMANTE_HonradorDeSuPadre(Transk-IMPR),"Honrador de su padre, El",https://etso.es/informes/analisis-estilometrico-el-honrador-de-su-padre,https://etso.es/informes/analisis-estilometrico-el-honrador-de-su-padre,analisis-estilometrico-el-honrador-de-su-padre
POLO_HonradorDeSusHijas(Transk-IMPR),"Honrador de sus hijas, El",https://etso.es/informes/analisis-estilometrico-el-honrador-de-sus-hijas,https://etso.es/informes/analisis-estilometrico-el-honrador-de-sus-hijas,analisis-estilometrico-el-honrador-de-sus-hijas
TIRSO_HonrosoAtrevimiento,"Honroso atrevimiento, El",https://etso.es/informes/analisis-estilometrico-el-honroso-atrevimiento,https://etso.es/informes/analisis-estilometrico-el-honroso-atrevimiento,analisis-estilometrico-el-honroso-atrevimiento
CLARAMONTE_HornoDeConstantinopla(Auto),"Horno de Constantinopla, El",https://etso.es/informes/analisis-estilometrico-el-horno-de-constantinopla,https://etso.es/informes/analisis-estilometrico-el-horno-de-constantinopla,analisis-estilometrico-el-horno-de-constantinopla
MONROY_HorrorDeLasMontanas(Transk-IMPR),"Horror de las montañas y portero de San Pablo, El",https://etso.es/informes/analisis-estilometrico-el-horror-de-las-montanas-y-portero-de-san-pablo,https://etso.es/informes/analisis-estilometrico-el-horror-de-las-montanas-y-portero-de-san-pablo,analisis-estilometrico-el-horror-de-las-montanas-y-portero-de-san-pablo
BELMONTE_HortelanoDeTordesillas,"Hortelano de Tordesillas, El",https://etso.es/informes/analisis-estilometrico-el-hortelano-de-tordesillas,https://etso.es/informes/analisis-estilometrico-el-hortelano-de-tordesillas,analisis-estilometrico-el-hortelano-de-tordesillas
VALDIVIELSO_HospitalDeLosLocos(Auto),"Hospital de los locos, El",https://etso.es/informes/analisis-estilometrico-el-hospital-de-los-locos,https://etso.es/informes/analisis-estilometrico-el-hospital-de-los-locos,analisis-estilometrico-el-hospital-de-los-locos
DESCONOCIDO_HospitalDeLosPodridos(Entremes),"Hospital de los podridos, El",https://etso.es/informes/analisis-estilometrico-el-hospital-de-los-podridos,https://etso.es/informes/analisis-estilometrico-el-hospital-de-los-podridos,analisis-estilometrico-el-hospital-de-los-podridos
CAXES_HospitalDeSanRoque(Auto)(Transk-MSS),"Hospital de San Roque, El",https://etso.es/informes/analisis-estilometrico-el-hospital-de-san-roque,https://etso.es/informes/analisis-estilometrico-el-hospital-de-san-roque,analisis-estilometrico-el-hospital-de-san-roque
TIRSO_HuertaDeJuan,"Huerta de Juan Fernández, La",https://etso.es/informes/analisis-estilometrico-la-huerta-de-juan-fernandez,https://etso.es/informes/analisis-estilometrico-la-huerta-de-juan-fernandez,analisis-estilometrico-la-huerta-de-juan-fernandez
CALDERON_HumildadCoronada(Auto),"Humildad coronada de las plantas, La",https://etso.es/informes/analisis-estilometrico-la-humildad-coronada-de-las-plantas,https://etso.es/informes/analisis-estilometrico-la-humildad-coronada-de-las-plantas,analisis-estilometrico-la-humildad-coronada-de-las-plantas
CASTRO_HumildadSoberbia,"Humildad soberbia, La",https://etso.es/informes/analisis-estilometrico-la-humildad-soberbia,https://etso.es/informes/analisis-estilometrico-la-humildad-soberbia,analisis-estilometrico-la-humildad-soberbia
MULSA_HurtoDelNene(Entremes),"Hurto del nene, El",https://etso.es/informes/analisis-estilometrico-el-hurto-del-nene,https://etso.es/informes/analisis-estilometrico-el-hurto-del-nene,analisis-estilometrico-el-hurto-del-nene
CALDERONdudosa_HuyendoVenceElHonor(Transk-IMPR),Huyendo vence el honor,https://etso.es/informes/analisis-estilometrico-huyendo-vence-el-honor,https://etso.es/informes/analisis-estilometrico-huyendo-vence-el-honor,analisis-estilometrico-huyendo-vence-el-honor
MONROY_HectorYAquiles(Transk-IMPR),Héctor y Aquiles,https://etso.es/informes/analisis-estilometrico-hector-y-aquiles,https://etso.es/informes/analisis-estilometrico-hector-y-aquiles,analisis-estilometrico-hector-y-aquiles
ARCE_HerculesDeHungria(Transk-IMPR),Hércules de Hungría,https://etso.es/informes/analisis-estilometrico-hercules-de-hungria,https://etso.es/informes/analisis-estilometrico-hercules-de-hungria,analisis-estilometrico-hercules-de-hungria
DIAMANTE_HerculesDeOcana,"Hércules de Ocaña, El",https://etso.es/informes/analisis-estilometrico-el-hercules-de-ocana,https://etso.es/informes/analisis-estilometrico-el-hercules-de-ocana,analisis-estilometrico-el-hercules-de-ocana
VELEZ_HerculesDeOcana,"Hércules de Ocaña, El",https://etso.es/informes/analisis-estilometrico-el-hercules-de-ocana-0,https://etso.es/informes/analisis-estilometrico-el-hercules-de-ocana-0,analisis-estilometrico-el-hercules-de-ocana-0
DESCONOCIDO_HungaroFamoso(Transk-MSS),"Húngaro famoso, El",https://etso.es/informes/analisis-estilometrico-el-hungaro-famoso,https://etso.es/informes/analisis-estilometrico-el-hungaro-famoso,analisis-estilometrico-el-hungaro-famoso
CALDERON_IglesiaSitiada(Auto),"Iglesia sitiada, La",https://etso.es/informes/analisis-estilometrico-la-iglesia-sitiada,https://etso.es/informes/analisis-estilometrico-la-iglesia-sitiada,analisis-estilometrico-la-iglesia-sitiada
GODINEZ_IgnoranteDiscreto(Auto)(Transk-MSS),"Ignorante discreto, El",https://etso.es/informes/analisis-estilometrico-el-ignorante-discreto,https://etso.es/informes/analisis-estilometrico-el-ignorante-discreto,analisis-estilometrico-el-ignorante-discreto
GUERRERO_IgnoranteDiscreto,"Ignorante discreto, El",https://etso.es/informes/analisis-estilometrico-el-ignorante-discreto-0,https://etso.es/informes/analisis-estilometrico-el-ignorante-discreto-0,analisis-estilometrico-el-ignorante-discreto-0
MUXET_IgualdadDeLosSujetos(Transk-IMPR),"Igualdad de los sujetos, La",https://etso.es/informes/analisis-estilometrico-la-igualdad-de-los-sujetos,https://etso.es/informes/analisis-estilometrico-la-igualdad-de-los-sujetos,analisis-estilometrico-la-igualdad-de-los-sujetos
LOPEdudosa_IlustreFregona,"Ilustre fregona, La",https://etso.es/informes/analisis-estilometrico-la-ilustre-fregona,https://etso.es/informes/analisis-estilometrico-la-ilustre-fregona,analisis-estilometrico-la-ilustre-fregona
GADEA_ImagenDelSacramentoSanJuanDeDios(Auto)(Transk-MSS),"Imagen del sacramento, San Juan de Dios, La",https://etso.es/informes/analisis-estilometrico-la-imagen-del-sacramento-san-juan-de-dios,https://etso.es/informes/analisis-estilometrico-la-imagen-del-sacramento-san-juan-de-dios,analisis-estilometrico-la-imagen-del-sacramento-san-juan-de-dios
LOPE_ImperialDeOton,"Imperial de Otón, La",https://etso.es/informes/analisis-estilometrico-la-imperial-de-oton,https://etso.es/informes/analisis-estilometrico-la-imperial-de-oton,analisis-estilometrico-la-imperial-de-oton
DESCONOCIDO_ImperioProdigioso(Transk-MSS),"Imperio prodigioso, El",https://etso.es/informes/analisis-estilometrico-el-imperio-prodigioso,https://etso.es/informes/analisis-estilometrico-el-imperio-prodigioso,analisis-estilometrico-el-imperio-prodigioso
MATOS_ImposibleMasFacil(Transk-IMPR),"Imposible más fácil, El",https://etso.es/informes/analisis-estilometrico-el-imposible-mas-facil,https://etso.es/informes/analisis-estilometrico-el-imposible-mas-facil,analisis-estilometrico-el-imposible-mas-facil
BANCES_InclinacionEspanola(Transk-IMPR),"Inclinación española, La",https://etso.es/informes/analisis-estilometrico-la-inclinacion-espanola,https://etso.es/informes/analisis-estilometrico-la-inclinacion-espanola,analisis-estilometrico-la-inclinacion-espanola
MATOS_IndiciosSinCulpa(Transk-IMPR),"Indicios sin culpa, Los",https://etso.es/informes/analisis-estilometrico-los-indicios-sin-culpa,https://etso.es/informes/analisis-estilometrico-los-indicios-sin-culpa,analisis-estilometrico-los-indicios-sin-culpa
DESCONOCIDO_IndiciosYLaNoPesteDelPuerto(Transk-MSS),"Indicios y la no peste del puerto, Los",https://etso.es/informes/analisis-estilometrico-los-indicios-y-la-no-peste-del-puerto,https://etso.es/informes/analisis-estilometrico-los-indicios-y-la-no-peste-del-puerto,analisis-estilometrico-los-indicios-y-la-no-peste-del-puerto
CALDERON_IndultoGeneral(Auto),"Indulto general, El",https://etso.es/informes/analisis-estilometrico-el-indulto-general,https://etso.es/informes/analisis-estilometrico-el-indulto-general,analisis-estilometrico-el-indulto-general
ALARCON_IndustriaYLaSuerte,"Industria y la suerte, La",https://etso.es/informes/analisis-estilometrico-la-industria-y-la-suerte,https://etso.es/informes/analisis-estilometrico-la-industria-y-la-suerte,analisis-estilometrico-la-industria-y-la-suerte
MORETO_IndustriasContraFinezas,Industrias contra finezas,https://etso.es/informes/analisis-estilometrico-industrias-contra-finezas,https://etso.es/informes/analisis-estilometrico-industrias-contra-finezas,analisis-estilometrico-industrias-contra-finezas
DIAMANTE_IndustriasDeAmorLogradas(Transk-IMPR),"Industrias de amor logradas, Juanilla la de Jerez",https://etso.es/informes/analisis-estilometrico-industrias-de-amor-logradas-juanilla-la-de-jerez,https://etso.es/informes/analisis-estilometrico-industrias-de-amor-logradas-juanilla-la-de-jerez,analisis-estilometrico-industrias-de-amor-logradas-juanilla-la-de-jerez
CUEVA_Infamador,"Infamador, El",https://etso.es/informes/analisis-estilometrico-el-infamador,https://etso.es/informes/analisis-estilometrico-el-infamador,analisis-estilometrico-el-infamador
LOPE_InfantaDesesperada,"Infanta desesperada, La",https://etso.es/informes/analisis-estilometrico-la-infanta-desesperada,https://etso.es/informes/analisis-estilometrico-la-infanta-desesperada,analisis-estilometrico-la-infanta-desesperada
CLARAMONTE_Infante(Transk-IMPR),"Infante de Aragón, El",https://etso.es/informes/analisis-estilometrico-el-infante-de-aragon,https://etso.es/informes/analisis-estilometrico-el-infante-de-aragon,analisis-estilometrico-el-infante-de-aragon
CLARAMONTE_InfelizDorotea,"Infelice Dorotea, La",https://etso.es/informes/analisis-estilometrico-la-infelice-dorotea,https://etso.es/informes/analisis-estilometrico-la-infelice-dorotea,analisis-estilometrico-la-infelice-dorotea
VIRUES_InfeliceMarcela,"Infelice Marcela, La",https://etso.es/informes/analisis-estilometrico-la-infelice-marcela,https://etso.es/informes/analisis-estilometrico-la-infelice-marcela,analisis-estilometrico-la-infelice-marcela
DESCONOCIDO_InfelicesDichosos(Transk-MSS),"Infelices dichosos, entrar por criado y salir por amo, Los",https://etso.es/informes/analisis-estilometrico-los-infelices-dichosos-entrar-por-criado-y-salir-por-amo,https://etso.es/informes/analisis-estilometrico-los-infelices-dichosos-entrar-por-criado-y-salir-por-amo,analisis-estilometrico-los-infelices-dichosos-entrar-por-criado-y-salir-por-amo
LEIVA_InfelizAurora(Transk-IMPR),"Infeliz aurora, La",https://etso.es/informes/analisis-estilometrico-la-infeliz-aurora,https://etso.es/informes/analisis-estilometrico-la-infeliz-aurora,analisis-estilometrico-la-infeliz-aurora
GALLEGOS_InfiernoDeAmor(Transk-MSS),"Infierno de amor, El",https://etso.es/informes/analisis-estilometrico-el-infierno-de-amor,https://etso.es/informes/analisis-estilometrico-el-infierno-de-amor,analisis-estilometrico-el-infierno-de-amor
DESCONOCIDO_Infortunios(Transk-MSS),"Infortunios, Los",https://etso.es/informes/analisis-estilometrico-los-infortunios,https://etso.es/informes/analisis-estilometrico-los-infortunios,analisis-estilometrico-los-infortunios
BRAVO_IngenioEsLoMejor(Transk-IMPR),"Ingenio es lo mejor, El",https://etso.es/informes/analisis-estilometrico-el-ingenio-es-lo-mejor,https://etso.es/informes/analisis-estilometrico-el-ingenio-es-lo-mejor,analisis-estilometrico-el-ingenio-es-lo-mejor
CASTRO_IngratitudPorAmor,Ingratitud por amor,https://etso.es/informes/analisis-estilometrico-ingratitud-por-amor,https://etso.es/informes/analisis-estilometrico-ingratitud-por-amor,analisis-estilometrico-ingratitud-por-amor
LOPE_IngratitudVengada,"Ingratitud vengada, La",https://etso.es/informes/analisis-estilometrico-la-ingratitud-vengada,https://etso.es/informes/analisis-estilometrico-la-ingratitud-vengada,analisis-estilometrico-la-ingratitud-vengada
LOPE_IngratoArrepentido,"Ingrato arrepentido, El",https://etso.es/informes/analisis-estilometrico-el-ingrato-arrepentido,https://etso.es/informes/analisis-estilometrico-el-ingrato-arrepentido,analisis-estilometrico-el-ingrato-arrepentido
LOPEdudosa_Ingrato,"Ingrato, El",https://etso.es/informes/analisis-estilometrico-el-ingrato,https://etso.es/informes/analisis-estilometrico-el-ingrato,analisis-estilometrico-el-ingrato
CALDERON_InmunidadDelSagrado(Auto),"Inmunidad del Sagrado, La",https://etso.es/informes/analisis-estilometrico-la-inmunidad-del-sagrado,https://etso.es/informes/analisis-estilometrico-la-inmunidad-del-sagrado,analisis-estilometrico-la-inmunidad-del-sagrado
LOPEdudosa_InobedienteCiudadSinDios,"Inobediente o la ciudad sin Dios, El",https://etso.es/informes/analisis-estilometrico-el-inobediente-o-la-ciudad-sin-dios,https://etso.es/informes/analisis-estilometrico-el-inobediente-o-la-ciudad-sin-dios,analisis-estilometrico-el-inobediente-o-la-ciudad-sin-dios
ARROYO_InocenciaEnElDesierto(Transk-MSS),"Inocencia en el desierto, Santa Genoveva, La",https://etso.es/informes/analisis-estilometrico-la-inocencia-en-el-desierto-santa-genoveva,https://etso.es/informes/analisis-estilometrico-la-inocencia-en-el-desierto-santa-genoveva,analisis-estilometrico-la-inocencia-en-el-desierto-santa-genoveva
LOPE_InocenteLaura,"Inocente Laura, La",https://etso.es/informes/analisis-estilometrico-la-inocente-laura,https://etso.es/informes/analisis-estilometrico-la-inocente-laura,analisis-estilometrico-la-inocente-laura
LOPE_InocenteSangre(Transk-IMPR),"Inocente sangre, La",https://etso.es/informes/analisis-estilometrico-la-inocente-sangre,https://etso.es/informes/analisis-estilometrico-la-inocente-sangre,analisis-estilometrico-la-inocente-sangre
MIRA_Inquisicion(Auto),"Inquisición, La",https://etso.es/informes/analisis-estilometrico-la-inquisicion,https://etso.es/informes/analisis-estilometrico-la-inquisicion,analisis-estilometrico-la-inquisicion
CALDERON_Instrumentos(Entremes),"Instrumentos, Los",https://etso.es/informes/analisis-estilometrico-los-instrumentos,https://etso.es/informes/analisis-estilometrico-los-instrumentos,analisis-estilometrico-los-instrumentos
CANIZARES_InvencibleCastellana(Transk-IMPR),"Invencible castellana, La",https://etso.es/informes/analisis-estilometrico-la-invencible-castellana,https://etso.es/informes/analisis-estilometrico-la-invencible-castellana,analisis-estilometrico-la-invencible-castellana
CUBILLO_InvisiblePrincipeDelBaul,"Invisible príncipe del Baúl, El",https://etso.es/informes/analisis-estilometrico-el-invisible-principe-del-baul,https://etso.es/informes/analisis-estilometrico-el-invisible-principe-del-baul,analisis-estilometrico-el-invisible-principe-del-baul
AVILA_IrisDeLasPendencias,"Iris de las pendencias, El",https://etso.es/informes/analisis-estilometrico-el-iris-de-las-pendencias,https://etso.es/informes/analisis-estilometrico-el-iris-de-las-pendencias,analisis-estilometrico-el-iris-de-las-pendencias
DESCONOCIDO_IrisDeLasTormentas(Transk-MSS),Iris de las tormentas,https://etso.es/informes/analisis-estilometrico-iris-de-las-tormentas,https://etso.es/informes/analisis-estilometrico-iris-de-las-tormentas,analisis-estilometrico-iris-de-las-tormentas
DESCONOCIDO_IrisDePazEnLaEuropa(Transk-IMPR),Iris de paz en la Europa y soledad en la corte,https://etso.es/informes/analisis-estilometrico-iris-de-paz-en-la-europa-y-soledad-en-la-corte,https://etso.es/informes/analisis-estilometrico-iris-de-paz-en-la-europa-y-soledad-en-la-corte,analisis-estilometrico-iris-de-paz-en-la-europa-y-soledad-en-la-corte
SANCHEZ_IslaBarbara(Transk-IMPR),"Isla Bárbara, La",https://etso.es/informes/analisis-estilometrico-la-isla-barbara,https://etso.es/informes/analisis-estilometrico-la-isla-barbara,analisis-estilometrico-la-isla-barbara
DESCONOCIDO_IslaDeLaSed(Transk-MSS),"Isla de la sed, La",https://etso.es/informes/analisis-estilometrico-la-isla-de-la-sed,https://etso.es/informes/analisis-estilometrico-la-isla-de-la-sed,analisis-estilometrico-la-isla-de-la-sed
LOPE_IslaDelSol(Auto)(Transk-MSS),"Isla del sol, La",https://etso.es/informes/analisis-estilometrico-la-isla-del-sol,https://etso.es/informes/analisis-estilometrico-la-isla-del-sol,analisis-estilometrico-la-isla-del-sol
TORRES-NAHARRO_Jacinta,Jacinta,https://etso.es/informes/analisis-estilometrico-jacinta,https://etso.es/informes/analisis-estilometrico-jacinta,analisis-estilometrico-jacinta
NUNEZ-JOSE-JOAQUIN_JardinesSonLaberintos(Transk-IMPR),Jardines son laberintos o el mártir de Molina don Diego Coronel,https://etso.es/informes/analisis-estilometrico-jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel,https://etso.es/informes/analisis-estilometrico-jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel,analisis-estilometrico-jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel
CALDERON_JardinDeFalerina,"Jardín de Falerina, El",https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina,https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina,analisis-estilometrico-el-jardin-de-falerina
CALDERONdudosa_JardinDeFalerina(Auto),"Jardín de Falerina, El",https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina-0,https://etso.es/informes/analisis-estilometrico-el-jardin-de-falerina-0,analisis-estilometrico-el-jardin-de-falerina-0
LOPEdudosa_JardinDeVargas,"Jardín de Vargas, El",https://etso.es/informes/analisis-estilometrico-el-jardin-de-vargas,https://etso.es/informes/analisis-estilometrico-el-jardin-de-vargas,analisis-estilometrico-el-jardin-de-vargas
BANCES_JarretieraDeInglaterra(Transk-IMPR),"Jarretiera de Inglaterra, La",https://etso.es/informes/analisis-estilometrico-la-jarretiera-de-inglaterra,https://etso.es/informes/analisis-estilometrico-la-jarretiera-de-inglaterra,analisis-estilometrico-la-jarretiera-de-inglaterra
VELEZ_JenizaroDeAlbania,"Jenízaro de Albania, El",https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-albania,https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-albania,analisis-estilometrico-el-jenizaro-de-albania
MATOS_JenizaroDeHungria(Transk-IMPR),"Jenízaro de Hungría, El",https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-hungria,https://etso.es/informes/analisis-estilometrico-el-jenizaro-de-hungria,analisis-estilometrico-el-jenizaro-de-hungria
ROJAS_JerusalenCastigada,"Jerusalén castigada, La",https://etso.es/informes/analisis-estilometrico-la-jerusalen-castigada,https://etso.es/informes/analisis-estilometrico-la-jerusalen-castigada,analisis-estilometrico-la-jerusalen-castigada
MATOS_JobDeLasMujeres(Transk-IMPR),"Job de las mujeres, El",https://etso.es/informes/analisis-estilometrico-el-job-de-las-mujeres,https://etso.es/informes/analisis-estilometrico-el-job-de-las-mujeres,analisis-estilometrico-el-job-de-las-mujeres
LOPE_JorgeToledano,Jorge Toledano,https://etso.es/informes/analisis-estilometrico-jorge-toledano,https://etso.es/informes/analisis-estilometrico-jorge-toledano,analisis-estilometrico-jorge-toledano
VELEZ_JornadaDelReyDonSebastian,"Jornada del rey don Sebastián, La",https://etso.es/informes/analisis-estilometrico-la-jornada-del-rey-don-sebastian,https://etso.es/informes/analisis-estilometrico-la-jornada-del-rey-don-sebastian,analisis-estilometrico-la-jornada-del-rey-don-sebastian
TIRSO_JoyaDeLasMontanas,"Joya de las montañas, La",https://etso.es/informes/analisis-estilometrico-la-joya-de-las-montanas,https://etso.es/informes/analisis-estilometrico-la-joya-de-las-montanas,analisis-estilometrico-la-joya-de-las-montanas
LOPE_JuanDeDios,Juan de Dios y Antón Martín,https://etso.es/informes/analisis-estilometrico-juan-de-dios-y-anton-martin,https://etso.es/informes/analisis-estilometrico-juan-de-dios-y-anton-martin,analisis-estilometrico-juan-de-dios-y-anton-martin
ENCISO_JuanLatino(Transk-IMPR),Juan Latino,https://etso.es/informes/analisis-estilometrico-juan-latino,https://etso.es/informes/analisis-estilometrico-juan-latino,analisis-estilometrico-juan-latino
DIAMANTE_JuanSanchezDeTalavera(Transk-IMPR),Juan Sánchez de Talavera,https://etso.es/informes/analisis-estilometrico-juan-sanchez-de-talavera,https://etso.es/informes/analisis-estilometrico-juan-sanchez-de-talavera,analisis-estilometrico-juan-sanchez-de-talavera
DIAMANTE_JubileoDePorciuncula,"Jubileo de Porciúncula, El",https://etso.es/informes/analisis-estilometrico-el-jubileo-de-porciuncula,https://etso.es/informes/analisis-estilometrico-el-jubileo-de-porciuncula,analisis-estilometrico-el-jubileo-de-porciuncula
BARRIONUEVO_JudasDeFuentes(Transk-MSS),"Judas de Fuentes, El",https://etso.es/informes/analisis-estilometrico-el-judas-de-fuentes,https://etso.es/informes/analisis-estilometrico-el-judas-de-fuentes,analisis-estilometrico-el-judas-de-fuentes
ZAMORA_JudasIscariote(Transk-IMPR),Judas Iscariote,https://etso.es/informes/analisis-estilometrico-judas-iscariote,https://etso.es/informes/analisis-estilometrico-judas-iscariote,analisis-estilometrico-judas-iscariote
CALDERON_JudasMacabeo(VersionCorta),Judas Macabeo (versión corta),https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-corta,https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-corta,analisis-estilometrico-judas-macabeo-version-corta
CALDERON_JudasMacabeo,Judas Macabeo (versión larga),https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-larga,https://etso.es/informes/analisis-estilometrico-judas-macabeo-version-larga,analisis-estilometrico-judas-macabeo-version-larga
TORRE-FARFAN_JudithYHolofernes,Judith y Holofernes,https://etso.es/informes/analisis-estilometrico-judith-y-holofernes,https://etso.es/informes/analisis-estilometrico-judith-y-holofernes,analisis-estilometrico-judith-y-holofernes
MORETO_JuecesDeCastilla,"Jueces de Castilla, Los",https://etso.es/informes/analisis-estilometrico-los-jueces-de-castilla,https://etso.es/informes/analisis-estilometrico-los-jueces-de-castilla,analisis-estilometrico-los-jueces-de-castilla
MEJIA-CERDA_JuegoDelHombre(Auto)(Transk-MSS),Juego del Hombre,https://etso.es/informes/analisis-estilometrico-juego-del-hombre,https://etso.es/informes/analisis-estilometrico-juego-del-hombre,analisis-estilometrico-juego-del-hombre
SALAZAR_JuegosOlimpicos,"Juegos Olímpicos, Los",https://etso.es/informes/analisis-estilometrico-los-juegos-olimpicos,https://etso.es/informes/analisis-estilometrico-los-juegos-olimpicos,analisis-estilometrico-los-juegos-olimpicos
CERVANTES_JuezDeLosDivorcios(Entremes),"Juez de los divorcios, El",https://etso.es/informes/analisis-estilometrico-el-juez-de-los-divorcios,https://etso.es/informes/analisis-estilometrico-el-juez-de-los-divorcios,analisis-estilometrico-el-juez-de-los-divorcios
LOPE_JuezEnSuCausa,"Juez en su causa, El",https://etso.es/informes/analisis-estilometrico-el-juez-en-su-causa,https://etso.es/informes/analisis-estilometrico-el-juez-en-su-causa,analisis-estilometrico-el-juez-en-su-causa
VELEZ_JulianoApostata,Juliano Apóstata,https://etso.es/informes/analisis-estilometrico-juliano-apostata,https://etso.es/informes/analisis-estilometrico-juliano-apostata,analisis-estilometrico-juliano-apostata
LOPEdudosa_JulianRomero,Julián Romero,https://etso.es/informes/analisis-estilometrico-julian-romero,https://etso.es/informes/analisis-estilometrico-julian-romero,analisis-estilometrico-julian-romero
HUERTA&ROSETE&CANCER_JulianYBasilisa(Transk-IMPR),Julián y Basilisa,https://etso.es/informes/analisis-estilometrico-julian-y-basilisa,https://etso.es/informes/analisis-estilometrico-julian-y-basilisa,analisis-estilometrico-julian-y-basilisa
MIRA_JuraDelPrincipe(Auto),"Jura del príncipe, La",https://etso.es/informes/analisis-estilometrico-la-jura-del-principe,https://etso.es/informes/analisis-estilometrico-la-jura-del-principe,analisis-estilometrico-la-jura-del-principe
CORDERO_JuramentoAnteDios(Transk-IMPR),"Juramento ante Dios y lealtad contra el amor, El",https://etso.es/informes/analisis-estilometrico-el-juramento-ante-dios-y-lealtad-contra-el-amor,https://etso.es/informes/analisis-estilometrico-el-juramento-ante-dios-y-lealtad-contra-el-amor,analisis-estilometrico-el-juramento-ante-dios-y-lealtad-contra-el-amor
LOPE_JustasDeTebas,"Justas de Tebas y reina de las Amazonas, Las",https://etso.es/informes/analisis-estilometrico-las-justas-de-tebas-y-reina-de-las-amazonas,https://etso.es/informes/analisis-estilometrico-las-justas-de-tebas-y-reina-de-las-amazonas,analisis-estilometrico-las-justas-de-tebas-y-reina-de-las-amazonas
CUBILLO_JustoLot(Transk-IMPR),"Justo Lot, El",https://etso.es/informes/analisis-estilometrico-el-justo-lot,https://etso.es/informes/analisis-estilometrico-el-justo-lot,analisis-estilometrico-el-justo-lot
LOPE_JuventudDeSanIsidro(Transk-IMPR),"Juventud de San Isidro, La",https://etso.es/informes/analisis-estilometrico-la-juventud-de-san-isidro,https://etso.es/informes/analisis-estilometrico-la-juventud-de-san-isidro,analisis-estilometrico-la-juventud-de-san-isidro
CALDERON_Jacaras(Entremes),"Jácaras, Las",https://etso.es/informes/analisis-estilometrico-las-jacaras,https://etso.es/informes/analisis-estilometrico-las-jacaras,analisis-estilometrico-las-jacaras
CALDERONdudosa_Jacaras(SegundaParte)(Entremes),"Jácaras, Las (Segunda parte)",https://etso.es/informes/analisis-estilometrico-las-jacaras-segunda-parte,https://etso.es/informes/analisis-estilometrico-las-jacaras-segunda-parte,analisis-estilometrico-las-jacaras-segunda-parte
DIAMANTE_JupiterYSemele,Júpiter y Semele,https://etso.es/informes/analisis-estilometrico-jupiter-y-semele,https://etso.es/informes/analisis-estilometrico-jupiter-y-semele,analisis-estilometrico-jupiter-y-semele
MESA_LaDeLosLindosCabellosSantaInes,"La de los lindos cabellos, Santa Inés",https://etso.es/informes/analisis-estilometrico-la-de-los-lindos-cabellos-santa-ines,https://etso.es/informes/analisis-estilometrico-la-de-los-lindos-cabellos-santa-ines,analisis-estilometrico-la-de-los-lindos-cabellos-santa-ines
BARRIONUEVO_LaberintoDeAmor(Transk-MSS),"Laberinto de amor y panadera en Madrid, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor-y-panadera-en-madrid,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor-y-panadera-en-madrid,analisis-estilometrico-el-laberinto-de-amor-y-panadera-en-madrid
CERVANTES_LaberintoDeAmor,"Laberinto de amor, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-amor,analisis-estilometrico-el-laberinto-de-amor
DIAMANTE_LaberintoDeCreta(Transk-IMPR),"Laberinto de Creta, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta,analisis-estilometrico-el-laberinto-de-creta
LOPE_LaberintoDeCreta,"Laberinto de Creta, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-0,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-0,analisis-estilometrico-el-laberinto-de-creta-0
TIRSO_LaberintoDeCreta(Auto),"Laberinto de Creta, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-1,https://etso.es/informes/analisis-estilometrico-el-laberinto-de-creta-1,analisis-estilometrico-el-laberinto-de-creta-1
CALDERON_LaberintoDelMundo(Auto),"Laberinto del mundo, El",https://etso.es/informes/analisis-estilometrico-el-laberinto-del-mundo,https://etso.es/informes/analisis-estilometrico-el-laberinto-del-mundo,analisis-estilometrico-el-laberinto-del-mundo
