review_type,group,work_id,titulo,otrostitulos,autoria_tradicional,autoria_estilometrica,automatic_slug,generated_slug,old_slug_candidates,old_title_candidates,evidence
exact-title-duplicate,title:el-nacimiento-de-nuestro-senor; base:analisis-estilometrico-el-nacimiento-de-nuestro-senor; old-title:el-nacimiento-de-nuestro-senor,VALDIVIELSO_NacimientoDeNuestroSenor(Auto)(Transk-IMPR),"Nacimiento de Nuestro Señor, El",,valdivieso_jose_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-nacimiento-de-nuestro-senor-0,analisis-estilometrico-el-nacimiento-de-nuestro-senor-0,"analisis-estilometrico-el-nacimiento-de-nuestro-senor [Nacimiento de Nuestro Señor, El]; analisis-estilometrico-el-nacimiento-de-nuestro-senor-0 [Nacimiento de nuestro señor, El]","Nacimiento de Nuestro Señor, El | Nacimiento de nuestro señor, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-negro-del-serafin; base:analisis-estilometrico-el-negro-del-serafin,PACHECO_NegroDelSerafin(Transk-MSS),"Negro del serafín, El",,pacheco_rodrigo,pacheco_rodrigo[segura],analisis-estilometrico-el-negro-del-serafin,analisis-estilometrico-el-negro-del-serafin,"analisis-estilometrico-el-negro-del-serafin [Negro del serafín, El]","Negro del serafín, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-negro-del-serafin; base:analisis-estilometrico-el-negro-del-serafin,VELEZ_NegroDelSerafin,"Negro del Serafín, El","Santo negro Rosambuco, El",velez_de_guevara_luis,velez_de_guevara_luis[segura],analisis-estilometrico-el-negro-del-serafin-0,analisis-estilometrico-el-negro-del-serafin-el-santo-negro-rosambuco,"analisis-estilometrico-el-negro-del-serafin [Negro del serafín, El]; analisis-estilometrico-el-santo-negro-rosambuco [Santo Negro Rosambuco, El]","Negro del serafín, El | Santo Negro Rosambuco, El",duplicate_title_count=2; duplicate_base_count=2; variant_candidates=yes
exact-title-duplicate,title:la-ninfa-del-cielo; base:analisis-estilometrico-la-ninfa-del-cielo; old-title:la-ninfa-del-cielo,CLARAMONTEdudosa_NinfaDelCielo(Auto),"Ninfa del cielo, La",,tirso_de_molina OR claramonte_y_corroy_andres_de,claramonte_y_corroy_andres_de[probable],analisis-estilometrico-la-ninfa-del-cielo,analisis-estilometrico-la-ninfa-del-cielo,"analisis-estilometrico-la-ninfa-del-cielo [Ninfa del cielo, La]; analisis-estilometrico-la-ninfa-del-cielo-0 [Ninfa del cielo, La]","Ninfa del cielo, La | Ninfa del cielo, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-ninfa-del-cielo; base:analisis-estilometrico-la-ninfa-del-cielo; old-title:la-ninfa-del-cielo,TIRSOdudosa_NinfaDelCielo,"Ninfa del cielo, La",,tirso_de_molina,velez_de_guevara_luis[segura],analisis-estilometrico-la-ninfa-del-cielo-0,analisis-estilometrico-la-ninfa-del-cielo-0,"analisis-estilometrico-la-ninfa-del-cielo [Ninfa del cielo, La]; analisis-estilometrico-la-ninfa-del-cielo-0 [Ninfa del cielo, La]","Ninfa del cielo, La | Ninfa del cielo, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:no-hay-vida-como-la-honra; base:analisis-estilometrico-no-hay-vida-como-la-honra,DESCONOCIDO_NoHayVidaComoLaHonra(Burlesca),No hay vida como la honra,No hay vida como la olla,desconocido,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-no-hay-vida-como-la-honra,analisis-estilometrico-no-hay-vida-como-la-honra-no-hay-vida-como-la-olla,analisis-estilometrico-no-hay-vida-como-la-honra [No hay vida como la honra],No hay vida como la honra,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:no-hay-vida-como-la-honra; base:analisis-estilometrico-no-hay-vida-como-la-honra,MONTALBAN_NoHayVidaComoLaHonra(Transk-IMPR),No hay vida como la honra,,perez_de_montalban_juan,perez_de_montalban_juan[segura],analisis-estilometrico-no-hay-vida-como-la-honra-0,analisis-estilometrico-no-hay-vida-como-la-honra,analisis-estilometrico-no-hay-vida-como-la-honra [No hay vida como la honra],No hay vida como la honra,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:nuestra-senora-del-pilar; base:analisis-estilometrico-nuestra-senora-del-pilar; old-title:nuestra-senora-del-pilar,VILLAVICIOSA&MATOS&MORETO_NuestraSenoraDelPilar,Nuestra Señora del Pilar,,villaviciosa_sebastian_de AND matos_fragoso_juan_de AND moreto_y_cavana_agustin,villaviciosa_sebastian_de[probable] AND matos_fragoso_juan_de[probable] AND moreto_y_cavana_agustin[probable],analisis-estilometrico-nuestra-senora-del-pilar,analisis-estilometrico-nuestra-senora-del-pilar-0,analisis-estilometrico-nuestra-senora-del-pilar [Nuestra Señora del Pilar]; analisis-estilometrico-nuestra-senora-del-pilar-0 [Nuestra Señora del Pilar],Nuestra Señora del Pilar | Nuestra Señora del Pilar,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:nuestra-senora-del-pilar; base:analisis-estilometrico-nuestra-senora-del-pilar; old-title:nuestra-senora-del-pilar,SANCHEZ-FELIPE_NuestraSenoraDelPilar(Auto)(Transk-IMPR),Nuestra Señora del Pilar,,sanchez_felipe,no_es_posible[sin_confianza],analisis-estilometrico-nuestra-senora-del-pilar-0,analisis-estilometrico-nuestra-senora-del-pilar,analisis-estilometrico-nuestra-senora-del-pilar [Nuestra Señora del Pilar]; analisis-estilometrico-nuestra-senora-del-pilar-0 [Nuestra Señora del Pilar],Nuestra Señora del Pilar | Nuestra Señora del Pilar,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-padrino-de-su-afrenta; base:analisis-estilometrico-el-padrino-de-su-afrenta,DESCONOCIDO_PadrinoDeSuAfrenta(Transk-MSS),"Padrino de su afrenta, El",,desconocido,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-padrino-de-su-afrenta,analisis-estilometrico-el-padrino-de-su-afrenta,"analisis-estilometrico-el-padrino-de-su-afrenta [Padrino de su afrenta, El]","Padrino de su afrenta, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-padrino-de-su-afrenta; base:analisis-estilometrico-el-padrino-de-su-afrenta,DESCONOCIDO(2)_PadrinoDeSuAfrenta,"Padrino de su afrenta, El",,desconocido_dos_ingenios,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-padrino-de-su-afrenta-0,analisis-estilometrico-el-padrino-de-su-afrenta-0,"analisis-estilometrico-el-padrino-de-su-afrenta [Padrino de su afrenta, El]","Padrino de su afrenta, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-pastor-fido; base:analisis-estilometrico-el-pastor-fido; old-title:el-pastor-fido,CALDERON_PastorFido(Auto),"Pastor Fido, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-pastor-fido,analisis-estilometrico-el-pastor-fido-0,"analisis-estilometrico-el-pastor-fido [Pastor Fido, El]; analisis-estilometrico-el-pastor-fido-0 [Pastor Fido, El]","Pastor Fido, El | Pastor Fido, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-pastor-fido; base:analisis-estilometrico-el-pastor-fido; old-title:el-pastor-fido,SOLIS&COELLO&CALDERON_PastorFido(Transk-IMPR),"Pastor Fido, El",,solis_y_rivadeneyra_antonio_de AND coello_y_ochoa_antonio AND calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-pastor-fido-0,analisis-estilometrico-el-pastor-fido,"analisis-estilometrico-el-pastor-fido [Pastor Fido, El]; analisis-estilometrico-el-pastor-fido-0 [Pastor Fido, El]","Pastor Fido, El | Pastor Fido, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-pastores-de-belen; base:analisis-estilometrico-los-pastores-de-belen; old-title:los-pastores-de-belen,LOZANO_PastoresDeBelen(Auto)(Transk-IMPR),"Pastores de Belen, Los",,lozano_sanchez_cristobal,lozano_sanchez_cristobal[probable],analisis-estilometrico-los-pastores-de-belen,analisis-estilometrico-los-pastores-de-belen,"analisis-estilometrico-los-pastores-de-belen [Pastores de Belen, Los]; analisis-estilometrico-los-pastores-de-belen-0 [Pastores de Belén, Los]","Pastores de Belen, Los | Pastores de Belén, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-pastores-de-belen; base:analisis-estilometrico-los-pastores-de-belen; old-title:los-pastores-de-belen,MIRA_PastoresDeBelen(Auto),"Pastores de Belén, Los",,mira_de_amescua_antonio,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-los-pastores-de-belen-0,analisis-estilometrico-los-pastores-de-belen-0,"analisis-estilometrico-los-pastores-de-belen [Pastores de Belen, Los]; analisis-estilometrico-los-pastores-de-belen-0 [Pastores de Belén, Los]","Pastores de Belen, Los | Pastores de Belén, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:pedro-de-urdemalas; base:analisis-estilometrico-pedro-de-urdemalas; old-title:pedro-de-urdemalas,CERVANTES_PedroDeUrdemalas,Pedro de Urdemalas,,cervantes_saavedra_miguel_de,cervantes_saavedra_miguel_de[segura],analisis-estilometrico-pedro-de-urdemalas,analisis-estilometrico-pedro-de-urdemalas-1,analisis-estilometrico-pedro-de-urdemalas [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-0 [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-1 [Pedro de Urdemalas],Pedro de Urdemalas | Pedro de Urdemalas | Pedro de Urdemalas,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:pedro-de-urdemalas; base:analisis-estilometrico-pedro-de-urdemalas; old-title:pedro-de-urdemalas,DIAMANTE_PedroDeUrdemalas,Pedro de Urdemalas,,diamante_juan_bautista,diamante_juan_bautista[segura],analisis-estilometrico-pedro-de-urdemalas-0,analisis-estilometrico-pedro-de-urdemalas-0,analisis-estilometrico-pedro-de-urdemalas [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-0 [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-1 [Pedro de Urdemalas],Pedro de Urdemalas | Pedro de Urdemalas | Pedro de Urdemalas,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:pedro-de-urdemalas; base:analisis-estilometrico-pedro-de-urdemalas; old-title:pedro-de-urdemalas,LOPEdudosa_PedroDeUrdemalas,Pedro de Urdemalas,,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-pedro-de-urdemalas-1,analisis-estilometrico-pedro-de-urdemalas,analisis-estilometrico-pedro-de-urdemalas [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-0 [Pedro de Urdemalas]; analisis-estilometrico-pedro-de-urdemalas-1 [Pedro de Urdemalas],Pedro de Urdemalas | Pedro de Urdemalas | Pedro de Urdemalas,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-pintor-de-su-deshonra; base:analisis-estilometrico-el-pintor-de-su-deshonra,CALDERON_PintorDeSuDeshonra,"Pintor de su deshonra, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-pintor-de-su-deshonra,analisis-estilometrico-el-pintor-de-su-deshonra,"analisis-estilometrico-el-pintor-de-su-deshonra [Pintor de su deshonra, El]","Pintor de su deshonra, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-pintor-de-su-deshonra; base:analisis-estilometrico-el-pintor-de-su-deshonra,CALDERON_PintorDeSuDeshonra(Auto),"Pintor de su deshonra, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-pintor-de-su-deshonra-0,analisis-estilometrico-el-pintor-de-su-deshonra-0,"analisis-estilometrico-el-pintor-de-su-deshonra [Pintor de su deshonra, El]","Pintor de su deshonra, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-premio-de-la-virtud; base:analisis-estilometrico-el-premio-de-la-virtud; old-title:el-premio-de-la-virtud,DESCONOCIDO_PremioDeLaVirtud(Transk-MSS),"Premio de la virtud, El",,desconocido,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-premio-de-la-virtud,analisis-estilometrico-el-premio-de-la-virtud,"analisis-estilometrico-el-premio-de-la-virtud [Premio de la virtud, El]; analisis-estilometrico-el-premio-de-la-virtud-y-sucesos-prodigiosos-de-don-pedro-guerrero [Premio de la virtud, El]","Premio de la virtud, El | Premio de la virtud, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-premio-de-la-virtud; base:analisis-estilometrico-el-premio-de-la-virtud; old-title:el-premio-de-la-virtud,HURTADO_PremioDeLaVirtud(Transk-IMPR),"Premio de la virtud, El",,hurtado_de_mendoza_antonio,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-premio-de-la-virtud-0,analisis-estilometrico-el-premio-de-la-virtud-y-sucesos-prodigiosos-de-don-pedro-guerrero,"analisis-estilometrico-el-premio-de-la-virtud [Premio de la virtud, El]; analisis-estilometrico-el-premio-de-la-virtud-y-sucesos-prodigiosos-de-don-pedro-guerrero [Premio de la virtud, El]","Premio de la virtud, El | Premio de la virtud, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-principe-perseguido; base:analisis-estilometrico-el-principe-perseguido; old-title:el-principe-perseguido,MORETO&BELMONTE&MENESES_PrincipePerseguido,"Príncipe perseguido, El",,moreto_y_cavana_agustin AND belmonte_bermudez_luis_de AND martinez_de_meneses_antonio,moreto_y_cavana_agustin[probable] AND belmonte_bermudez_luis_de[probable] AND martinez_de_meneses_antonio[probable],analisis-estilometrico-el-principe-perseguido,analisis-estilometrico-el-principe-perseguido,"analisis-estilometrico-el-principe-perseguido [Príncipe perseguido, El]; analisis-estilometrico-el-principe-perseguido-0 [Príncipe perseguido, El]","Príncipe perseguido, El | Príncipe perseguido, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-principe-perseguido; base:analisis-estilometrico-el-principe-perseguido; old-title:el-principe-perseguido,PACHECO_PrincipePeregrino(Transk-MSS),"Príncipe perseguido, El",,pacheco_rodrigo,pacheco_rodrigo[segura],analisis-estilometrico-el-principe-perseguido-0,analisis-estilometrico-el-principe-perseguido-0,"analisis-estilometrico-el-principe-perseguido [Príncipe perseguido, El]; analisis-estilometrico-el-principe-perseguido-0 [Príncipe perseguido, El]","Príncipe perseguido, El | Príncipe perseguido, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:progne-y-filomena; base:analisis-estilometrico-progne-y-filomena; old-title:progne-y-filomena,CASTRO_ProgneYFilomena,Progne y Filomena,,castro_y_bellvis_guillen_de,castro_y_bellvis_guillen_de[segura],analisis-estilometrico-progne-y-filomena,analisis-estilometrico-progne-y-filomena,analisis-estilometrico-progne-y-filomena [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-1 [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-0 [Progne y Filomena],Progne y Filomena | Progne y Filomena | Progne y Filomena,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:progne-y-filomena; base:analisis-estilometrico-progne-y-filomena; old-title:progne-y-filomena,DESCONOCIDO_ProgneYFilomena,Progne y Filomena,,desconocido,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-progne-y-filomena-0,analisis-estilometrico-progne-y-filomena-1,analisis-estilometrico-progne-y-filomena [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-1 [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-0 [Progne y Filomena],Progne y Filomena | Progne y Filomena | Progne y Filomena,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:progne-y-filomena; base:analisis-estilometrico-progne-y-filomena; old-title:progne-y-filomena,ROJAS_ProgneYFilomena,Progne y Filomena,,rojas_zorrilla_francisco_de,rojas_zorrilla_francisco_de[segura],analisis-estilometrico-progne-y-filomena-1,analisis-estilometrico-progne-y-filomena-0,analisis-estilometrico-progne-y-filomena [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-1 [Progne y Filomena]; analisis-estilometrico-progne-y-filomena-0 [Progne y Filomena],Progne y Filomena | Progne y Filomena | Progne y Filomena,duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-retablo-de-las-maravillas; base:analisis-estilometrico-el-retablo-de-las-maravillas; old-title:el-retablo-de-las-maravillas,CERVANTES_RetabloDeLasMaravillas(Entremes),"Retablo de las maravillas, El",,cervantes_saavedra_miguel_de,no_analizada[sin_confianza],analisis-estilometrico-el-retablo-de-las-maravillas,analisis-estilometrico-el-retablo-de-las-maravillas,"analisis-estilometrico-el-retablo-de-las-maravillas [Retablo de las maravillas, El]; analisis-estilometrico-el-retablo-de-las-maravillas-0 [Retablo de las maravillas, El]","Retablo de las maravillas, El | Retablo de las maravillas, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-retablo-de-las-maravillas; base:analisis-estilometrico-el-retablo-de-las-maravillas; old-title:el-retablo-de-las-maravillas,QUINONES_RetabloMaravillas(Entremes),"Retablo de las maravillas, El",,quinones_de_benavente_luis,no_analizada[sin_confianza],analisis-estilometrico-el-retablo-de-las-maravillas-0,analisis-estilometrico-el-retablo-de-las-maravillas-0,"analisis-estilometrico-el-retablo-de-las-maravillas [Retablo de las maravillas, El]; analisis-estilometrico-el-retablo-de-las-maravillas-0 [Retablo de las maravillas, El]","Retablo de las maravillas, El | Retablo de las maravillas, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-rey-enrique-el-enfermo; base:analisis-estilometrico-el-rey-enrique-el-enfermo,ZABALETA&MARTINEZ&ALI_ReyEnriqueElEnfermo,"Rey Enrique el Enfermo, El","Rey don Enrique el Tercero, llamado el enfermo, El",zabaleta_juan_de AND martinez_de_meneses_antonio AND rosete_nino_pedro AND villaviciosa_sebastian_de AND cancer_jeronimo_de AND moreto_y_cavana_agustin,pendiente_profundidad,analisis-estilometrico-el-rey-enrique-el-enfermo,analisis-estilometrico-el-rey-enrique-el-enfermo,,,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-rey-enrique-el-enfermo; base:analisis-estilometrico-el-rey-enrique-el-enfermo,DESCONOCIDO(6)_ReyEnriqueElEnfermo,"Rey Enrique el enfermo, El",,desconocido_seis_ingenios,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-rey-enrique-el-enfermo-0,analisis-estilometrico-el-rey-enrique-el-enfermo-0,,,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-rosa-de-alejandria; base:analisis-estilometrico-la-rosa-de-alejandria,ROSETE_RosaDeAlejandria(Transk-IMPR),"Rosa de Alejandría, La","Santa Catalina virgen, mártir y doctora",rosete_nino_pedro,rosete_nino_pedro[segura],analisis-estilometrico-la-rosa-de-alejandria,analisis-estilometrico-la-rosa-de-alejandria-santa-catalina-virgen-martir-y-doctora,"analisis-estilometrico-la-rosa-de-alejandria [Rosa de Alejandría, La]","Rosa de Alejandría, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-rosa-de-alejandria; base:analisis-estilometrico-la-rosa-de-alejandria,VELEZ_RosaDeAlejandria,"Rosa de Alejandría, La",,velez_de_guevara_luis,velez_de_guevara_luis[segura],analisis-estilometrico-la-rosa-de-alejandria-0,analisis-estilometrico-la-rosa-de-alejandria,"analisis-estilometrico-la-rosa-de-alejandria [Rosa de Alejandría, La]","Rosa de Alejandría, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:santa-taez; base:analisis-estilometrico-santa-taez; old-title:santa-taez,ENRIQUEZ_SantaTaez,Santa Táez,,enriquez_gomez_antonio,enriquez_gomez_antonio[segura],analisis-estilometrico-santa-taez,analisis-estilometrico-santa-taez-0,analisis-estilometrico-santa-taez-0 [Santa Táez]; analisis-estilometrico-santa-taez [Santa Táez],Santa Táez | Santa Táez,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:santa-taez; base:analisis-estilometrico-santa-taez; old-title:santa-taez,ROJAS_SantaTaez,Santa Táez,,rojas_zorrilla_francisco_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-santa-taez-0,analisis-estilometrico-santa-taez,analisis-estilometrico-santa-taez-0 [Santa Táez]; analisis-estilometrico-santa-taez [Santa Táez],Santa Táez | Santa Táez,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-sastre-del-campillo; base:analisis-estilometrico-el-sastre-del-campillo; old-title:el-sastre-del-campillo,BELMONTE_SastreDelCampillo,"Sastre del Campillo, El",,belmonte_bermudez_luis_de,belmonte_bermudez_luis_de[segura],analisis-estilometrico-el-sastre-del-campillo,analisis-estilometrico-el-sastre-del-campillo,"analisis-estilometrico-el-sastre-del-campillo-0 [Sastre del Campillo, El]; analisis-estilometrico-el-sastre-del-campillo [Sastre del Campillo, El]","Sastre del Campillo, El | Sastre del Campillo, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-sastre-del-campillo; base:analisis-estilometrico-el-sastre-del-campillo; old-title:el-sastre-del-campillo,BANCES_SastreDelCampillo(Transk-IMPR),"Sastre del Campillo, El",,bances_candamo_francisco_antonio_de,bances_candamo_francisco_antonio_de[segura],analisis-estilometrico-el-sastre-del-campillo-0,analisis-estilometrico-el-sastre-del-campillo-0,"analisis-estilometrico-el-sastre-del-campillo-0 [Sastre del Campillo, El]; analisis-estilometrico-el-sastre-del-campillo [Sastre del Campillo, El]","Sastre del Campillo, El | Sastre del Campillo, El",duplicate_title_count=2; duplicate_base_count=2
order-ambiguous,old-title:la-selva-confusa,CALDERON_SelvaConfusa,"Selva confusa, La",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-la-selva-confusa,analisis-estilometrico-la-selva-confusa,"analisis-estilometrico-la-selva-confusa [Selva confusa, La]; analisis-estilometrico-la-selva-confusa-0 [Selva confusa, La]","Selva confusa, La | Selva confusa, La",duplicate_title_count=1; duplicate_base_count=1
exact-title-duplicate,title:la-serrana-de-la-vera; base:analisis-estilometrico-la-serrana-de-la-vera; old-title:la-serrana-de-la-vera,LOPE_SerranaDeLaVera,"Serrana de la Vera, La",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-la-serrana-de-la-vera,analisis-estilometrico-la-serrana-de-la-vera-0,"analisis-estilometrico-la-serrana-de-la-vera-0 [Serrana de la Vera, La]; analisis-estilometrico-la-serrana-de-la-vera [Serrana de la Vera, La]","Serrana de la Vera, La | Serrana de la Vera, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-serrana-de-la-vera; base:analisis-estilometrico-la-serrana-de-la-vera; old-title:la-serrana-de-la-vera,VELEZ_SerranaDeLaVera,"Serrana de la Vera, La",,velez_de_guevara_luis,velez_de_guevara_luis[segura],analisis-estilometrico-la-serrana-de-la-vera-0,analisis-estilometrico-la-serrana-de-la-vera,"analisis-estilometrico-la-serrana-de-la-vera-0 [Serrana de la Vera, La]; analisis-estilometrico-la-serrana-de-la-vera [Serrana de la Vera, La]","Serrana de la Vera, La | Serrana de la Vera, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-siete-infantes-de-lara; base:analisis-estilometrico-los-siete-infantes-de-lara; old-title:los-siete-infantes-de-lara,HURTADO-VELARDE_SieteInfantesDeLara(Transk-IMPR),"Siete infantes de Lara, Los",,hurtado_de_velarde_alfonso,hurtado_de_velarde_alfonso[segura],analisis-estilometrico-los-siete-infantes-de-lara,analisis-estilometrico-los-siete-infantes-de-lara-0,"analisis-estilometrico-los-siete-infantes-de-lara [Siete infantes de Lara, Los]; analisis-estilometrico-los-siete-infantes-de-lara-0 [Siete infantes de Lara, Los]; analisis-estilometrico-los-siete-infantes-de-lara-burlesca [Siete infantes de Lara, Los (Burlesca)]","Siete infantes de Lara, Los | Siete infantes de Lara, Los | Siete infantes de Lara, Los (Burlesca)",duplicate_title_count=2; duplicate_base_count=2; descriptor_candidates=yes
exact-title-duplicate,title:los-siete-infantes-de-lara; base:analisis-estilometrico-los-siete-infantes-de-lara; old-title:los-siete-infantes-de-lara,CUEVA_SieteInfantesDeLara(Transk-IMPR),"Siete infantes de Lara, Los",,cueva_juan_de_la,cueva_juan_de_la[segura],analisis-estilometrico-los-siete-infantes-de-lara-0,analisis-estilometrico-los-siete-infantes-de-lara,"analisis-estilometrico-los-siete-infantes-de-lara [Siete infantes de Lara, Los]; analisis-estilometrico-los-siete-infantes-de-lara-0 [Siete infantes de Lara, Los]; analisis-estilometrico-los-siete-infantes-de-lara-burlesca [Siete infantes de Lara, Los (Burlesca)]","Siete infantes de Lara, Los | Siete infantes de Lara, Los | Siete infantes de Lara, Los (Burlesca)",duplicate_title_count=2; duplicate_base_count=2; descriptor_candidates=yes
exact-title-duplicate,title:tetis-y-peleo; base:analisis-estilometrico-tetis-y-peleo; old-title:tetis-y-peleo,SALAZAR_TetisYPeleo,Tetis y peleo,,salazar_y_torres_agustin_de,salazar_y_torres_agustin_de[segura],analisis-estilometrico-tetis-y-peleo-0,analisis-estilometrico-tetis-y-peleo-0,analisis-estilometrico-tetis-y-peleo-0 [Tetis y peleo]; analisis-estilometrico-tetis-y-peleo [Tetis y Peleo],Tetis y peleo | Tetis y Peleo,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:tetis-y-peleo; base:analisis-estilometrico-tetis-y-peleo; old-title:tetis-y-peleo,BOLEA_TetisYPeleo(Transk-IMPR),Tetis y Peleo,,bolea_jose_de,no_es_posible[sin_confianza],analisis-estilometrico-tetis-y-peleo,analisis-estilometrico-tetis-y-peleo,analisis-estilometrico-tetis-y-peleo-0 [Tetis y peleo]; analisis-estilometrico-tetis-y-peleo [Tetis y Peleo],Tetis y peleo | Tetis y Peleo,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-tirano-castigado; base:analisis-estilometrico-el-tirano-castigado; old-title:el-tirano-castigado,DIAMANTE_TiranoCastigado(Transk-IMPR),"Tirano castigado, El",,diamante_juan_bautista,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-tirano-castigado,analisis-estilometrico-el-tirano-castigado-0,"analisis-estilometrico-el-tirano-castigado [Tirano castigado, El]; analisis-estilometrico-el-tirano-castigado-0 [Tirano castigado, El]","Tirano castigado, El | Tirano castigado, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-tirano-castigado; base:analisis-estilometrico-el-tirano-castigado; old-title:el-tirano-castigado,LOPE_TiranoCastigado,"Tirano castigado, El",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-el-tirano-castigado-0,analisis-estilometrico-el-tirano-castigado,"analisis-estilometrico-el-tirano-castigado [Tirano castigado, El]; analisis-estilometrico-el-tirano-castigado-0 [Tirano castigado, El]","Tirano castigado, El | Tirano castigado, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-trabajos-de-job; base:analisis-estilometrico-los-trabajos-de-job; old-title:los-trabajos-de-job,GODINEZ_TrabajosDeJob,"Trabajos de Job, Los",,godinez_felipe,godinez_felipe[segura],analisis-estilometrico-los-trabajos-de-job,analisis-estilometrico-los-trabajos-de-job,"analisis-estilometrico-los-trabajos-de-job [Trabajos de Job, Los]; analisis-estilometrico-los-trabajos-de-job-0 [Trabajos de Job, Los]","Trabajos de Job, Los | Trabajos de Job, Los",duplicate_title_count=2; duplicate_base_count=2
